Date,open,high,low,close,volume
06-07-2022,6.826,7,6.686,6.93,603015.442
07-07-2022,6.929,7.347,6.874,7.296,311824.291
08-07-2022,7.3,7.442,6.923,7.05,441909.53
09-07-2022,7.075,7.35,7.02,7.27,179841.805
10-07-2022,7.243,7.264,6.746,6.843,240527.764
11-07-2022,6.84,6.891,6.501,6.541,446172.97
12-07-2022,6.521,6.616,6.253,6.28,347585.392
13-07-2022,6.3,6.504,5.995,6.459,467067.39
14-07-2022,6.459,6.764,6.279,6.721,487459.591
15-07-2022,6.76,6.977,6.635,6.81,710239.557
16-07-2022,6.81,7.206,6.568,7.187,631409.639
17-07-2022,7.187,7.32,6.88,6.907,596723.326
18-07-2022,6.921,7.708,6.904,7.67,851012.049
19-07-2022,7.646,8.021,7.487,7.799,1163777.646
20-07-2022,7.79,8.072,7.341,7.454,1001987.515
21-07-2022,7.453,7.582,7.16,7.522,532632.018
22-07-2022,7.52,7.852,7.242,7.273,507562.956
23-07-2022,7.278,7.487,7.076,7.309,674070.164
24-07-2022,7.309,7.571,7.294,7.431,552226.371
25-07-2022,7.391,7.426,6.729,6.735,484048.9
26-07-2022,6.777,6.78,6.522,6.763,582331.042
27-07-2022,6.763,7.678,6.635,7.65,689965.195
28-07-2022,7.684,8.069,7.457,7.852,1025388
29-07-2022,7.83,8.41,7.748,8.165,1076576.802
30-07-2022,8.165,8.821,8.153,8.191,849701.995
31-07-2022,8.191,9.198,8.067,8.616,1034175.258
01-08-2022,8.616,8.971,8.029,8.18,968759.305
02-08-2022,8.14,8.24,7.655,7.954,245912.974
03-08-2022,7.921,8.43,7.682,8.01,305500.368
04-08-2022,8.01,8.26,7.884,8.071,169850.305
05-08-2022,8.077,8.835,8.068,8.79,200275.243
06-08-2022,8.796,8.882,8.472,8.499,164466.75
07-08-2022,8.52,8.932,8.333,8.61,123859.469
08-08-2022,8.648,9.373,8.611,9.256,221606.402
09-08-2022,9.249,9.45,8.627,8.899,298855.388
10-08-2022,8.9,9.641,8.536,9.507,473487.637
11-08-2022,9.5,9.637,9.118,9.19,744190.812
12-08-2022,9.19,9.488,9.009,9.469,428563.44
13-08-2022,9.469,9.658,9.236,9.286,383347.092
14-08-2022,9.285,9.563,8.815,8.947,566079.749
15-08-2022,8.947,9.385,8.613,8.77,573642.578
16-08-2022,8.77,8.959,8.614,8.829,422686.994
17-08-2022,8.84,9.168,8.303,8.342,514775.499
18-08-2022,8.342,8.593,7.946,8.08,310586.963
19-08-2022,8.1,8.107,7.205,7.327,743867.814
20-08-2022,7.327,7.521,7.015,7.217,458170.428
21-08-2022,7.238,7.537,7.145,7.429,303318.016
22-08-2022,7.429,7.445,7.001,7.419,427077.858
23-08-2022,7.419,7.72,7.172,7.619,482361.412
24-08-2022,7.619,7.781,7.405,7.591,366274.727
25-08-2022,7.591,7.763,7.451,7.58,292531.786
26-08-2022,7.569,7.68,6.852,6.934,577395.866
27-08-2022,6.911,7.121,6.788,7.04,422460.87
28-08-2022,7.061,7.156,6.81,6.846,285430.79
29-08-2022,6.876,7.298,6.786,7.291,474516.271
30-08-2022,7.26,7.374,6.875,6.991,501712.11
31-08-2022,6.991,7.288,6.969,7.045,427737.002
01-09-2022,7.022,7.202,6.836,7.163,455340.304
02-09-2022,7.163,7.563,7.103,7.287,571564.953
03-09-2022,7.287,7.313,7.157,7.29,291728.83
04-09-2022,7.3,7.414,7.141,7.381,367665.837
05-09-2022,7.381,7.631,7.243,7.346,501625.96
06-09-2022,7.346,7.703,6.823,6.858,755925.476
07-09-2022,6.858,7.3,6.743,7.19,547202.673
08-09-2022,7.2,7.455,7.017,7.379,591008.615
09-09-2022,7.397,7.938,7.353,7.735,900303.284
10-09-2022,7.735,7.896,7.586,7.795,484467.675
11-09-2022,7.795,7.901,7.553,7.684,451505.643
12-09-2022,7.681,8.061,7.564,7.646,837212.202
13-09-2022,7.646,7.96,7.029,7.055,804746.701
14-09-2022,7.073,7.307,7.001,7.212,585179.745
15-09-2022,7.19,7.237,6.859,6.918,695369.565
16-09-2022,6.947,6.97,6.704,6.895,570695.503
17-09-2022,6.895,7.166,6.895,7.034,360524.105
18-09-2022,7.034,7.064,6.362,6.432,558220.832
19-09-2022,6.443,6.575,6.09,6.379,807855.164
20-09-2022,6.379,6.411,6.171,6.263,513912.385
21-09-2022,6.29,6.583,5.951,6.136,817305.465
22-09-2022,6.119,6.54,6.074,6.46,600018.876
23-09-2022,6.435,6.642,6.18,6.43,848072.3
24-09-2022,6.43,6.541,6.22,6.263,367521.15
25-09-2022,6.259,6.372,6.077,6.185,363545.749
26-09-2022,6.185,6.581,6.144,6.541,779260.121
27-09-2022,6.541,6.797,6.217,6.356,705306.801
28-09-2022,6.382,6.508,6.16,6.39,531688.831
29-09-2022,6.379,6.49,6.248,6.428,543689.69
30-09-2022,6.428,6.584,6.18,6.307,669088.956
01-10-2022,6.307,6.369,6.208,6.278,292468.328
02-10-2022,6.278,6.334,6.125,6.16,351785.491
03-10-2022,6.174,6.409,6.09,6.37,487931.289
04-10-2022,6.394,6.538,6.331,6.486,373854.301
05-10-2022,6.486,6.5,6.272,6.427,369319.857
06-10-2022,6.427,6.524,6.3,6.339,398780.662
07-10-2022,6.339,6.403,6.237,6.303,277779.736
08-10-2022,6.342,6.399,6.259,6.299,141964.169
09-10-2022,6.31,6.515,6.263,6.469,244300.856
10-10-2022,6.469,6.536,6.232,6.266,349471.128
11-10-2022,6.266,6.276,6.108,6.17,303153.215
12-10-2022,6.17,6.256,6.116,6.168,225061.05
13-10-2022,6.168,6.184,5.68,6.109,523648.825
14-10-2022,6.12,6.281,6.006,6.04,365133.333
15-10-2022,6.04,6.112,6.021,6.037,170553.662
16-10-2022,6.037,6.256,6.035,6.199,246318.254
17-10-2022,6.199,6.298,6.104,6.272,319645.362
18-10-2022,6.236,6.31,6.054,6.161,379248.435
19-10-2022,6.161,6.298,6.054,6.115,432803.166
20-10-2022,6.115,6.173,5.806,5.879,496944.422
21-10-2022,5.879,5.935,5.725,5.85,645784.498
22-10-2022,5.828,5.924,5.76,5.851,294184.035
23-10-2022,5.838,5.998,5.751,5.975,292789.2
24-10-2022,5.975,5.999,5.789,5.92,379537.052
25-10-2022,5.92,6.646,5.884,6.43,853237.353
26-10-2022,6.466,6.636,6.407,6.471,641255.543
27-10-2022,6.471,6.66,6.276,6.32,664971.385
28-10-2022,6.345,6.591,6.247,6.547,483942.069
29-10-2022,6.505,6.78,6.468,6.642,600300.058
30-10-2022,6.642,6.761,6.498,6.662,426842.001
31-10-2022,6.662,6.862,6.547,6.62,696568.835
01-11-2022,6.62,6.74,6.446,6.446,372100.803
02-11-2022,6.461,6.531,6.151,6.24,592578.505
03-11-2022,6.268,6.547,6.206,6.402,542940.72
04-11-2022,6.402,7.143,6.366,7.063,921697.476
05-11-2022,7.044,7.262,6.925,7.01,731220.985
06-11-2022,7.03,7.159,6.777,6.84,549871.677
07-11-2022,6.84,7.424,6.645,7.129,933815.378
08-11-2022,7.129,7.199,5.852,6.316,1549307.263
09-11-2022,6.316,6.399,5.333,5.401,1514450.948
10-11-2022,5.401,6.181,5.317,5.938,1200117.061
11-11-2022,5.937,6.017,5.492,5.762,867213.666
12-11-2022,5.74,5.904,5.554,5.78,358877.837
13-11-2022,5.766,5.994,5.617,5.77,491942.493
14-11-2022,5.77,5.906,5.439,5.877,567901.344
15-11-2022,5.86,6.067,5.784,5.931,328691.83
16-11-2022,5.931,6.01,5.61,5.699,321044.641
17-11-2022,5.699,5.741,5.549,5.688,278455.333
18-11-2022,5.688,5.799,5.57,5.632,216003.155
19-11-2022,5.65,5.675,5.531,5.599,159310.093
